x-axis,1,2
second,Volt,Volt
-1.000000E-03,+1.575818434E+00,-5.726732E-03
-995.000E-06,+1.583619889E+00,-5.548342E-03
-990.000E-06,+1.590284409E+00,-5.325970E-03
-985.000E-06,+1.598054595E+00,-5.050856E-03
-980.000E-06,+1.604122351E+00,-5.026993E-03
-975.000E-06,+1.610130502E+00,-4.759403E-03
-970.000E-06,+1.616116766E+00,-4.586018E-03
-965.000E-06,+1.622906906E+00,-4.206627E-03
-960.000E-06,+1.628654353E+00,-4.093572E-03
-955.000E-06,+1.634690885E+00,-3.652598E-03
-950.000E-06,+1.641286348E+00,-3.239305E-03
-945.000E-06,+1.647134312E+00,-2.836043E-03
-940.000E-06,+1.653632380E+00,-2.219209E-03
-935.000E-06,+1.658758053E+00,-1.881245E-03
-930.000E-06,+1.664059495E+00,-1.332283E-03
-925.000E-06,+1.667683901E+00,-1.153860E-03
-920.000E-06,+1.672866118E+00,-598.570E-06
-915.000E-06,+1.678924519E+00,+37.102E-06
-910.000E-06,+1.684040806E+00,+564.744E-06
-905.000E-06,+1.689775618E+00,+1.042134E-03
-900.000E-06,+1.695007996E+00,+1.515717E-03
-895.000E-06,+1.700133578E+00,+2.336071E-03
-890.000E-06,+1.703365367E+00,+2.598630E-03
-885.000E-06,+1.707875453E+00,+3.185306E-03
-880.000E-06,+1.711986665E+00,+3.740620E-03
-875.000E-06,+1.716443378E+00,+4.197936E-03
-870.000E-06,+1.720862312E+00,+5.042123E-03
-865.000E-06,+1.725548273E+00,+5.828585E-03
-860.000E-06,+1.728987289E+00,+6.449164E-03
-855.000E-06,+1.733007378E+00,+7.145106E-03
-850.000E-06,+1.738412454E+00,+8.255651E-03
-845.000E-06,+1.742162548E+00,+8.598646E-03
-840.000E-06,+1.747156223E+00,+9.332297E-03
-835.000E-06,+1.752693361E+00,+10.300916E-03
-830.000E-06,+1.756697817E+00,+11.096175E-03
-825.000E-06,+1.760413251E+00,+11.647694E-03
-820.000E-06,+1.764436500E+00,+12.665261E-03
-815.000E-06,+1.768280649E+00,+13.465476E-03
-810.000E-06,+1.772435774E+00,+13.902659E-03
-805.000E-06,+1.776788756E+00,+14.592347E-03
-800.000E-06,+1.780544990E+00,+15.102400E-03
-795.000E-06,+1.784671943E+00,+15.818488E-03
-790.000E-06,+1.788635607E+00,+16.302170E-03
-785.000E-06,+1.793173952E+00,+16.950445E-03
-780.000E-06,+1.797332196E+00,+17.564747E-03
-775.000E-06,+1.801368015E+00,+18.161486E-03
-770.000E-06,+1.805136811E+00,+18.625018E-03
-765.000E-06,+1.808965273E+00,+19.288340E-03
